Order ID,Pizza Type,Turtle,Quantity,Price,Order Date,Delivery Location
ORD-00363,Cheese,Raphael,5,15.29,2024-04-03,Sewer Lair
ORD-00364,Pepperoni,Leonardo,4,18.58,2023-12-02,Sewer Lair
ORD-00365,Supreme,Raphael,1,24.38,2024-07-21,April's Apartment
ORD-00366,Supreme,Raphael,5,11.87,2024-01-29,April's Apartment
ORD-00367,Veggie,Leonardo,2,17.21,2024-01-26,April's Apartment
ORD-00368,Supreme,Michelangelo,5,11.45,2024-01-29,Central Park
ORD-00369,Meat Lovers,Raphael,1,16.33,2023-12-13,April's Apartment
ORD-00370,Meat Lovers,Leonardo,5,19.84,2024-01-29,Central Park
ORD-00371,Pepperoni,Donatello,1,16.7,2024-02-14,Central Park
ORD-00372,Meat Lovers,Raphael,5,19.87,2023-09-07,Sewer Lair
ORD-00373,Supreme,Leonardo,3,12.21,2024-05-20,April's Apartment
ORD-00374,Meat Lovers,Raphael,3,13.62,2023-10-11,Rooftop
ORD-00375,Meat Lovers,Michelangelo,3,14.75,2023-10-28,Sewer Lair
ORD-00376,Meat Lovers,Michelangelo,1,21.46,2024-03-01,Rooftop
ORD-00377,Veggie,Raphael,2,23.85,2023-11-05,Sewer Lair
ORD-00378,Hawaiian,Michelangelo,3,12.86,2024-04-09,April's Apartment
ORD-00379,Cheese,Michelangelo,4,19.24,2024-07-20,Central Park
ORD-00380,Hawaiian,Raphael,3,14.88,2024-07-29,Sewer Lair
ORD-00381,Pepperoni,Leonardo,1,13.82,2024-07-02,Central Park
ORD-00382,Cheese,Leonardo,4,15.61,2024-07-10,April's Apartment
ORD-00383,Cheese,Michelangelo,1,12.11,2024-07-08,April's Apartment
ORD-00384,Veggie,Raphael,3,16.27,2023-11-24,April's Apartment
ORD-00385,Veggie,Donatello,3,11.45,2023-08-04,Central Park
ORD-00386,Cheese,Raphael,3,12.15,2024-05-01,Rooftop
ORD-00387,Supreme,Leonardo,1,21.31,2024-07-29,Central Park
ORD-00388,Cheese,Michelangelo,3,19.35,2024-02-28,Rooftop
ORD-00389,Veggie,Michelangelo,1,18.51,2023-09-17,Central Park
ORD-00390,Meat Lovers,Leonardo,2,24.02,2024-04-06,Central Park
ORD-00391,Pepperoni,Leonardo,4,19.86,2024-03-24,Sewer Lair
ORD-00392,Pepperoni,Donatello,2,19.53,2024-03-05,Central Park
ORD-00393,Pepperoni,Michelangelo,1,23.11,2024-05-26,Rooftop
ORD-00394,Cheese,Michelangelo,1,18.38,2024-05-22,Central Park
ORD-00395,Hawaiian,Raphael,4,10.16,2023-12-03,April's Apartment
ORD-00396,Hawaiian,Raphael,5,19.02,2024-01-23,Central Park
ORD-00397,Supreme,Michelangelo,1,14.49,2024-06-20,April's Apartment
ORD-00398,Meat Lovers,Michelangelo,4,18.14,2023-08-12,Sewer Lair
ORD-00399,Hawaiian,Donatello,5,21.75,2023-11-04,Central Park
ORD-00400,Pepperoni,Donatello,5,10.07,2024-05-30,Central Park
ORD-00401,Hawaiian,Michelangelo,1,24.48,2024-06-27,Sewer Lair
ORD-00402,Pepperoni,Leonardo,2,24.89,2024-01-29,April's Apartment
ORD-00403,Meat Lovers,Michelangelo,2,24.32,2023-08-05,Sewer Lair
ORD-00404,Meat Lovers,Raphael,1,14.99,2024-07-03,Sewer Lair
ORD-00405,Supreme,Leonardo,4,11.58,2023-11-17,Central Park
ORD-00406,Meat Lovers,Donatello,3,19.69,2024-06-21,Rooftop
ORD-00407,Supreme,Raphael,1,23.95,2024-07-03,Central Park
ORD-00408,Pepperoni,Michelangelo,4,18.08,2024-06-25,Sewer Lair
ORD-00409,Hawaiian,Leonardo,3,14.7,2024-05-07,Sewer Lair
ORD-00410,Meat Lovers,Raphael,4,22.54,2024-02-29,April's Apartment
ORD-00411,Meat Lovers,Michelangelo,5,21.64,2024-07-02,Central Park
ORD-00412,Supreme,Raphael,2,19.05,2024-03-24,April's Apartment
ORD-00413,Hawaiian,Donatello,5,12.55,2023-08-16,Sewer Lair
ORD-00414,Pepperoni,Donatello,2,12.43,2023-08-21,Sewer Lair
ORD-00415,Hawaiian,Donatello,2,24.93,2023-12-08,Rooftop
ORD-00416,Supreme,Michelangelo,3,18.76,2024-02-14,April's Apartment
ORD-00417,Veggie,Leonardo,1,11.44,2023-11-07,Rooftop
ORD-00418,Supreme,Michelangelo,1,17.96,2024-04-11,Sewer Lair
ORD-00419,Pepperoni,Raphael,5,19.93,2024-05-15,April's Apartment
ORD-00420,Supreme,Leonardo,5,17.59,2024-05-13,Sewer Lair
ORD-00421,Cheese,Michelangelo,2,17.37,2023-11-13,Rooftop
ORD-00422,Meat Lovers,Raphael,4,16.4,2024-05-24,April's Apartment
ORD-00423,Hawaiian,Donatello,2,14.74,2024-03-23,April's Apartment
ORD-00424,Hawaiian,Donatello,5,10.62,2024-05-25,Rooftop
ORD-00425,Hawaiian,Donatello,1,18.62,2023-10-08,Rooftop
ORD-00426,Cheese,Raphael,3,16.81,2024-03-04,Rooftop
ORD-00427,Hawaiian,Donatello,3,15.22,2023-12-04,Sewer Lair
ORD-00428,Meat Lovers,Raphael,1,12.88,2024-07-26,Sewer Lair
ORD-00429,Cheese,Michelangelo,4,19.95,2024-05-19,April's Apartment
ORD-00430,Veggie,Michelangelo,3,10.03,2023-09-12,April's Apartment
ORD-00431,Supreme,Michelangelo,1,14.34,2023-12-31,April's Apartment
ORD-00432,Veggie,Michelangelo,5,18.11,2023-11-11,April's Apartment
ORD-00433,Veggie,Leonardo,1,23.67,2023-09-08,April's Apartment
ORD-00434,Meat Lovers,Raphael,5,15.81,2024-02-14,Sewer Lair
ORD-00435,Veggie,Leonardo,3,14.54,2024-02-07,Central Park
ORD-00436,Hawaiian,Donatello,1,14.0,2024-04-22,Rooftop
ORD-00437,Cheese,Donatello,1,23.64,2023-10-18,April's Apartment
ORD-00438,Pepperoni,Michelangelo,3,14.95,2024-07-08,Central Park
ORD-00439,Supreme,Donatello,2,14.86,2024-01-30,Rooftop
ORD-00440,Veggie,Donatello,4,22.11,2024-07-09,Rooftop
ORD-00441,Meat Lovers,Michelangelo,3,15.92,2023-11-30,Central Park
ORD-00442,Meat Lovers,Raphael,4,22.53,2024-03-19,Sewer Lair
ORD-00443,Pepperoni,Michelangelo,5,10.56,2024-06-05,April's Apartment
ORD-00444,Pepperoni,Leonardo,4,12.08,2024-04-06,April's Apartment
ORD-00445,Veggie,Leonardo,3,12.86,2023-12-21,April's Apartment
ORD-00446,Veggie,Michelangelo,5,14.17,2024-06-07,Sewer Lair
ORD-00447,Veggie,Leonardo,1,23.64,2023-12-15,April's Apartment
ORD-00448,Cheese,Donatello,2,12.79,2024-02-14,Central Park
ORD-00449,Pepperoni,Leonardo,3,16.57,2023-10-28,April's Apartment
ORD-00450,Pepperoni,Leonardo,2,13.39,2023-11-17,Central Park
ORD-00451,Hawaiian,Michelangelo,3,23.59,2024-05-15,Central Park
ORD-00452,Supreme,Michelangelo,3,13.5,2024-02-02,Rooftop
ORD-00453,Supreme,Michelangelo,4,15.98,2024-01-17,April's Apartment
ORD-00454,Supreme,Donatello,2,23.51,2024-04-20,Sewer Lair
ORD-00455,Supreme,Leonardo,5,19.75,2024-05-20,Rooftop
ORD-00456,Hawaiian,Raphael,1,21.59,2024-07-10,Rooftop
ORD-00457,Meat Lovers,Michelangelo,5,14.2,2024-03-24,Rooftop
ORD-00458,Meat Lovers,Donatello,4,21.03,2024-07-30,Rooftop
ORD-00459,Supreme,Leonardo,3,18.62,2024-02-16,Central Park
ORD-00460,Cheese,Michelangelo,1,19.82,2024-07-20,Sewer Lair
ORD-00461,Meat Lovers,Donatello,4,21.78,2024-04-02,Central Park
ORD-00462,Pepperoni,Donatello,5,15.88,2024-02-18,Rooftop
ORD-00463,Pepperoni,Leonardo,3,18.29,2024-04-20,Rooftop
ORD-00464,Meat Lovers,Leonardo,3,15.59,2023-08-02,Sewer Lair
ORD-00465,Supreme,Raphael,1,23.04,2024-03-05,Rooftop
ORD-00466,Hawaiian,Michelangelo,5,15.74,2024-03-30,Central Park
ORD-00467,Meat Lovers,Raphael,4,11.3,2024-02-04,Sewer Lair
ORD-00468,Supreme,Michelangelo,4,23.88,2024-02-26,April's Apartment
ORD-00469,Meat Lovers,Leonardo,3,11.91,2023-11-06,April's Apartment
ORD-00470,Pepperoni,Donatello,1,13.55,2024-05-10,Central Park
ORD-00471,Meat Lovers,Michelangelo,5,19.22,2024-04-20,Central Park
ORD-00472,Hawaiian,Michelangelo,3,23.58,2023-12-22,Central Park
ORD-00473,Hawaiian,Michelangelo,3,17.2,2024-01-19,Central Park
ORD-00474,Meat Lovers,Michelangelo,2,16.11,2024-02-08,Rooftop
ORD-00475,Cheese,Raphael,2,22.23,2024-06-02,April's Apartment
ORD-00476,Pepperoni,Donatello,4,21.26,2024-07-24,April's Apartment
ORD-00477,Meat Lovers,Leonardo,5,23.38,2024-06-06,Central Park
ORD-00478,Hawaiian,Leonardo,5,12.23,2024-04-09,April's Apartment
ORD-00479,Supreme,Donatello,5,18.7,2023-09-01,Rooftop
ORD-00480,Meat Lovers,Michelangelo,3,21.33,2024-04-29,Central Park
ORD-00481,Hawaiian,Leonardo,5,19.27,2023-10-31,Central Park
ORD-00482,Meat Lovers,Leonardo,3,17.56,2023-10-28,Rooftop
ORD-00483,Hawaiian,Leonardo,3,17.52,2024-06-26,Central Park
ORD-00484,Hawaiian,Michelangelo,4,16.34,2024-02-15,April's Apartment
ORD-00485,Pepperoni,Leonardo,4,18.13,2024-04-14,April's Apartment
ORD-00486,Veggie,Raphael,3,24.22,2023-08-26,Rooftop
ORD-00487,Pepperoni,Donatello,3,22.14,2023-09-27,Central Park
ORD-00488,Cheese,Michelangelo,5,16.87,2023-09-16,Sewer Lair
ORD-00489,Cheese,Raphael,5,22.9,2023-12-01,Rooftop
ORD-00490,Pepperoni,Michelangelo,5,11.18,2024-05-29,April's Apartment
ORD-00491,Meat Lovers,Donatello,4,16.47,2023-09-22,April's Apartment
ORD-00492,Cheese,Raphael,1,10.0,2024-02-08,Sewer Lair
ORD-00493,Meat Lovers,Michelangelo,3,23.91,2024-02-17,Sewer Lair
ORD-00494,Veggie,Raphael,3,18.69,2023-10-05,Rooftop
ORD-00495,Meat Lovers,Raphael,3,19.28,2024-04-05,Central Park
ORD-00496,Veggie,Raphael,4,22.58,2024-07-19,Rooftop
ORD-00497,Meat Lovers,Donatello,1,19.22,2024-02-07,Sewer Lair
ORD-00498,Cheese,Michelangelo,2,22.02,2024-03-07,Sewer Lair
ORD-00499,Pepperoni,Raphael,5,24.93,2024-02-07,April's Apartment
ORD-00500,Hawaiian,Leonardo,5,15.06,2023-09-04,Rooftop
ORD-00501,Supreme,Donatello,1,12.0,2023-11-17,Sewer Lair
ORD-00502,Pepperoni,Donatello,5,13.51,2023-09-26,April's Apartment
ORD-00503,Veggie,Raphael,5,18.39,2023-11-27,April's Apartment
ORD-00504,Pepperoni,Michelangelo,1,24.94,2023-08-06,Rooftop
ORD-00505,Pepperoni,Michelangelo,5,17.2,2024-02-12,Rooftop
ORD-00506,Pepperoni,Donatello,1,11.69,2023-08-15,Rooftop
ORD-00507,Pepperoni,Michelangelo,1,12.08,2024-02-18,April's Apartment
ORD-00508,Cheese,Leonardo,3,13.61,2023-12-06,Sewer Lair
ORD-00509,Veggie,Donatello,3,19.32,2024-02-29,Sewer Lair
ORD-00510,Cheese,Donatello,3,10.59,2023-12-08,April's Apartment
ORD-00511,Pepperoni,Donatello,3,20.81,2024-03-12,Central Park
ORD-00512,Pepperoni,Raphael,2,11.58,2024-04-30,Rooftop
ORD-00513,Veggie,Michelangelo,1,22.96,2024-03-25,Central Park
ORD-00514,Cheese,Leonardo,5,15.15,2023-09-23,April's Apartment
ORD-00515,Cheese,Michelangelo,4,24.08,2023-08-08,Rooftop
ORD-00516,Veggie,Donatello,1,14.64,2024-02-24,Sewer Lair
ORD-00517,Veggie,Raphael,2,11.39,2024-07-20,Sewer Lair
ORD-00518,Pepperoni,Leonardo,2,24.61,2023-08-17,April's Apartment
ORD-00519,Pepperoni,Donatello,1,15.29,2024-05-10,Rooftop
ORD-00520,Hawaiian,Leonardo,1,20.72,2024-03-30,Central Park
ORD-00521,Supreme,Michelangelo,4,13.91,2023-11-13,April's Apartment
ORD-00522,Veggie,Leonardo,2,18.38,2024-05-04,Rooftop
ORD-00523,Pepperoni,Michelangelo,5,16.47,2024-03-21,Rooftop
ORD-00524,Hawaiian,Donatello,5,19.6,2024-04-06,Sewer Lair
ORD-00525,Veggie,Raphael,1,24.07,2023-10-27,Rooftop
ORD-00526,Pepperoni,Donatello,3,18.94,2024-02-17,Sewer Lair
ORD-00527,Supreme,Donatello,2,12.45,2024-02-17,Central Park
ORD-00528,Supreme,Raphael,1,21.09,2023-09-15,Central Park
ORD-00529,Meat Lovers,Michelangelo,3,13.2,2024-01-06,Central Park
ORD-00530,Meat Lovers,Raphael,2,20.6,2024-06-18,Rooftop
ORD-00531,Veggie,Raphael,1,13.01,2024-05-08,April's Apartment
ORD-00532,Hawaiian,Leonardo,4,12.49,2023-10-24,Central Park
ORD-00533,Meat Lovers,Leonardo,2,14.02,2023-12-28,Sewer Lair
ORD-00534,Pepperoni,Donatello,1,14.94,2024-01-12,Rooftop
ORD-00535,Veggie,Raphael,3,21.85,2023-12-25,April's Apartment
ORD-00536,Meat Lovers,Donatello,3,13.13,2023-12-13,April's Apartment
ORD-00537,Meat Lovers,Michelangelo,3,15.95,2023-10-04,Central Park
ORD-00538,Supreme,Raphael,4,16.62,2024-04-14,April's Apartment
ORD-00539,Pepperoni,Michelangelo,4,20.27,2023-08-22,Rooftop
ORD-00540,Hawaiian,Raphael,3,20.27,2023-10-03,April's Apartment
ORD-00541,Cheese,Donatello,4,13.81,2024-04-13,Central Park
ORD-00542,Supreme,Michelangelo,3,24.3,2023-10-02,Sewer Lair
ORD-00543,Pepperoni,Donatello,5,24.88,2024-03-03,Central Park
ORD-00544,Supreme,Leonardo,4,11.31,2024-07-07,Sewer Lair
ORD-00545,Supreme,Donatello,3,16.94,2024-05-05,Sewer Lair
ORD-00546,Pepperoni,Donatello,2,21.98,2023-09-12,April's Apartment
ORD-00547,Pepperoni,Raphael,4,21.53,2024-07-22,Central Park
ORD-00548,Pepperoni,Raphael,5,18.94,2024-07-03,April's Apartment
ORD-00549,Veggie,Raphael,1,19.21,2024-06-09,Central Park
ORD-00550,Pepperoni,Leonardo,4,13.71,2023-08-28,Sewer Lair
ORD-00551,Veggie,Leonardo,2,11.26,2023-08-05,Sewer Lair
ORD-00552,Meat Lovers,Leonardo,1,13.08,2024-06-22,Rooftop
ORD-00553,Pepperoni,Michelangelo,3,13.92,2023-11-23,Sewer Lair
ORD-00554,Veggie,Donatello,3,17.3,2023-08-28,Rooftop
ORD-00555,Meat Lovers,Donatello,1,21.36,2024-06-25,April's Apartment
ORD-00556,Veggie,Michelangelo,5,20.37,2023-08-29,April's Apartment
ORD-00557,Supreme,Raphael,5,18.24,2023-12-10,Rooftop
ORD-00558,Meat Lovers,Michelangelo,5,10.77,2024-07-03,Central Park
ORD-00559,Pepperoni,Leonardo,2,10.3,2023-08-02,Rooftop
ORD-00560,Meat Lovers,Leonardo,3,19.05,2023-10-25,Rooftop
ORD-00561,Cheese,Leonardo,2,20.79,2023-08-16,Central Park
ORD-00562,Veggie,Leonardo,1,21.28,2023-12-30,Rooftop
ORD-00563,Hawaiian,Raphael,5,24.97,2024-03-13,April's Apartment
ORD-00564,Supreme,Raphael,5,12.77,2024-04-28,Sewer Lair
ORD-00565,Hawaiian,Leonardo,5,23.09,2023-09-25,Central Park
ORD-00566,Cheese,Donatello,1,13.46,2023-08-17,Sewer Lair
ORD-00567,Hawaiian,Leonardo,5,14.35,2023-11-27,Central Park
ORD-00568,Hawaiian,Raphael,1,13.29,2024-05-21,Rooftop
ORD-00569,Veggie,Donatello,5,10.04,2024-04-13,Sewer Lair
ORD-00570,Supreme,Leonardo,3,15.22,2023-12-01,Central Park
ORD-00571,Meat Lovers,Michelangelo,1,19.19,2023-08-03,Rooftop
ORD-00572,Cheese,Raphael,2,24.5,2023-12-07,Sewer Lair
ORD-00573,Veggie,Raphael,4,22.46,2024-07-18,Sewer Lair
ORD-00574,Pepperoni,Michelangelo,2,24.37,2024-02-21,Sewer Lair
ORD-00575,Hawaiian,Michelangelo,1,10.77,2023-11-03,Rooftop
ORD-00576,Cheese,Raphael,5,23.72,2024-03-29,Sewer Lair
ORD-00577,Hawaiian,Leonardo,3,10.79,2023-09-11,Rooftop
ORD-00578,Veggie,Leonardo,3,20.28,2024-07-25,Rooftop
ORD-00579,Veggie,Donatello,3,23.89,2024-04-05,April's Apartment
ORD-00580,Supreme,Donatello,5,18.98,2024-01-11,April's Apartment
ORD-00581,Veggie,Donatello,4,19.02,2023-08-08,Central Park
ORD-00582,Cheese,Michelangelo,4,21.37,2024-01-08,Sewer Lair
ORD-00583,Cheese,Leonardo,4,16.59,2023-10-01,Rooftop
ORD-00584,Hawaiian,Michelangelo,4,12.32,2024-07-03,Central Park
ORD-00585,Cheese,Michelangelo,2,22.31,2024-07-23,Central Park
ORD-00586,Meat Lovers,Donatello,2,11.75,2023-09-17,Rooftop
ORD-00587,Cheese,Donatello,3,14.07,2024-01-11,Central Park
ORD-00588,Hawaiian,Michelangelo,5,14.74,2023-12-21,April's Apartment
ORD-00589,Meat Lovers,Raphael,1,15.57,2024-01-02,April's Apartment
ORD-00590,Veggie,Raphael,4,10.02,2024-06-15,April's Apartment
ORD-00591,Cheese,Leonardo,1,19.04,2024-02-20,April's Apartment
ORD-00592,Supreme,Michelangelo,5,14.86,2024-02-01,April's Apartment
ORD-00593,Supreme,Michelangelo,3,13.39,2024-05-05,Central Park
ORD-00594,Meat Lovers,Donatello,5,18.73,2023-08-28,Central Park
ORD-00595,Meat Lovers,Raphael,5,20.18,2024-06-19,Rooftop
ORD-00596,Cheese,Raphael,4,24.87,2023-12-08,Rooftop
ORD-00597,Pepperoni,Leonardo,2,17.71,2024-05-28,Sewer Lair
ORD-00598,Hawaiian,Donatello,2,16.59,2024-03-05,Sewer Lair
ORD-00599,Pepperoni,Donatello,1,19.78,2023-08-28,Rooftop
ORD-00600,Supreme,Leonardo,3,21.83,2024-06-11,Sewer Lair
ORD-00601,Supreme,Donatello,1,22.88,2024-04-09,Central Park
ORD-00602,Pepperoni,Michelangelo,4,16.85,2023-09-20,Rooftop
ORD-00603,Pepperoni,Leonardo,5,23.93,2024-06-24,Central Park
ORD-00604,Meat Lovers,Donatello,3,17.13,2024-02-28,Rooftop
ORD-00605,Meat Lovers,Raphael,3,19.66,2023-08-19,April's Apartment
ORD-00606,Pepperoni,Michelangelo,1,16.51,2024-05-21,Rooftop
ORD-00607,Meat Lovers,Michelangelo,2,15.05,2024-01-10,Central Park
ORD-00608,Hawaiian,Leonardo,5,13.57,2023-08-30,Central Park
ORD-00609,Pepperoni,Leonardo,1,17.57,2023-08-21,Rooftop
ORD-00610,Hawaiian,Michelangelo,5,14.61,2023-09-10,Sewer Lair
ORD-00611,Meat Lovers,Donatello,4,24.73,2023-08-27,April's Apartment
ORD-00612,Meat Lovers,Leonardo,3,10.92,2023-10-02,Central Park
ORD-00613,Supreme,Donatello,1,14.56,2024-06-18,Rooftop
ORD-00614,Cheese,Raphael,5,13.51,2023-11-14,April's Apartment
ORD-00615,Hawaiian,Donatello,3,20.41,2024-07-04,April's Apartment
ORD-00616,Pepperoni,Donatello,1,17.44,2024-05-11,Central Park
ORD-00617,Hawaiian,Raphael,2,20.04,2024-01-26,April's Apartment
ORD-00618,Supreme,Leonardo,4,21.95,2024-06-03,Sewer Lair
ORD-00619,Supreme,Donatello,2,15.55,2023-10-26,Rooftop
ORD-00620,Meat Lovers,Michelangelo,4,12.63,2024-02-17,Rooftop
ORD-00621,Veggie,Raphael,5,16.17,2024-07-17,Sewer Lair
ORD-00622,Cheese,Michelangelo,3,14.57,2023-09-02,Central Park
ORD-00623,Cheese,Donatello,2,13.2,2023-09-14,Sewer Lair
ORD-00624,Supreme,Donatello,2,12.5,2023-12-25,Sewer Lair
ORD-00625,Cheese,Leonardo,5,20.38,2024-07-26,Central Park
ORD-00626,Hawaiian,Leonardo,4,19.33,2024-03-27,Central Park
ORD-00627,Pepperoni,Donatello,5,22.12,2023-10-19,April's Apartment
ORD-00628,Meat Lovers,Leonardo,4,24.15,2024-03-11,Rooftop
ORD-00629,Veggie,Leonardo,4,11.0,2024-05-15,Rooftop
ORD-00630,Pepperoni,Leonardo,3,21.97,2024-02-16,April's Apartment
ORD-00631,Cheese,Raphael,4,18.23,2023-09-12,April's Apartment
ORD-00632,Cheese,Leonardo,1,12.75,2024-01-14,April's Apartment
ORD-00633,Pepperoni,Raphael,2,20.21,2023-11-03,April's Apartment
ORD-00634,Cheese,Raphael,3,11.78,2023-08-01,Central Park
ORD-00635,Supreme,Michelangelo,2,16.14,2023-09-23,April's Apartment
ORD-00636,Meat Lovers,Donatello,5,21.93,2024-06-29,Central Park
ORD-00637,Veggie,Donatello,1,20.38,2024-02-21,Central Park
ORD-00638,Supreme,Raphael,5,18.86,2024-03-26,Rooftop
ORD-00639,Meat Lovers,Leonardo,5,22.23,2024-02-17,Rooftop
ORD-00640,Veggie,Michelangelo,3,18.49,2023-12-28,Sewer Lair
ORD-00641,Hawaiian,Donatello,2,16.31,2023-12-11,April's Apartment
ORD-00642,Cheese,Leonardo,3,19.68,2023-10-25,Central Park
ORD-00643,Pepperoni,Raphael,2,12.54,2023-11-10,Sewer Lair
ORD-00644,Supreme,Michelangelo,5,16.22,2024-07-08,Central Park
ORD-00645,Veggie,Raphael,4,19.23,2023-08-04,Central Park
ORD-00646,Meat Lovers,Raphael,3,14.41,2023-12-26,April's Apartment
ORD-00647,Meat Lovers,Raphael,2,13.17,2023-10-30,April's Apartment
ORD-00648,Hawaiian,Michelangelo,3,18.82,2024-07-29,Central Park
ORD-00649,Pepperoni,Leonardo,2,15.82,2024-07-23,April's Apartment
ORD-00650,Pepperoni,Donatello,2,21.74,2024-05-19,Central Park
ORD-00651,Pepperoni,Michelangelo,4,10.87,2023-10-25,Sewer Lair
ORD-00652,Veggie,Leonardo,3,19.25,2023-08-21,April's Apartment
ORD-00653,Cheese,Raphael,5,21.67,2024-05-23,Rooftop
ORD-00654,Supreme,Michelangelo,3,22.47,2023-09-22,Sewer Lair
ORD-00655,Supreme,Leonardo,5,18.79,2024-07-23,Rooftop
ORD-00656,Supreme,Raphael,1,13.83,2023-08-25,Sewer Lair
ORD-00657,Pepperoni,Michelangelo,2,10.45,2023-10-20,Central Park
ORD-00658,Hawaiian,Donatello,4,23.86,2024-03-07,April's Apartment
ORD-00659,Veggie,Raphael,2,14.88,2023-10-04,Central Park
ORD-00660,Veggie,Leonardo,1,17.71,2024-05-10,April's Apartment
ORD-00661,Cheese,Donatello,3,20.76,2023-12-07,Sewer Lair
ORD-00662,Supreme,Raphael,5,14.66,2024-04-09,Central Park
ORD-00663,Veggie,Leonardo,1,12.3,2023-08-18,April's Apartment
ORD-00664,Meat Lovers,Donatello,1,11.87,2024-05-30,April's Apartment
ORD-00665,Meat Lovers,Donatello,1,24.01,2023-10-28,April's Apartment
ORD-00666,Supreme,Michelangelo,5,15.03,2024-04-26,Central Park
ORD-00667,Veggie,Michelangelo,2,22.5,2024-04-07,April's Apartment
ORD-00668,Hawaiian,Donatello,4,17.13,2024-06-20,April's Apartment
ORD-00669,Hawaiian,Raphael,2,23.61,2024-03-11,Central Park
ORD-00670,Pepperoni,Donatello,1,10.34,2024-07-20,Rooftop
ORD-00671,Pepperoni,Donatello,2,15.53,2024-01-22,April's Apartment
ORD-00672,Hawaiian,Michelangelo,2,18.81,2024-01-01,Rooftop
ORD-00673,Pepperoni,Leonardo,2,21.08,2023-08-28,April's Apartment
ORD-00674,Meat Lovers,Michelangelo,4,11.81,2024-04-11,April's Apartment
ORD-00675,Supreme,Raphael,2,18.63,2024-06-26,Sewer Lair
ORD-00676,Supreme,Raphael,2,14.5,2024-01-04,Sewer Lair
ORD-00677,Pepperoni,Leonardo,3,11.08,2024-01-21,Rooftop
ORD-00678,Hawaiian,Leonardo,1,15.48,2024-06-19,Central Park
ORD-00679,Pepperoni,Leonardo,1,14.12,2023-11-05,April's Apartment
ORD-00680,Cheese,Michelangelo,5,14.29,2023-12-19,Sewer Lair
ORD-00681,Cheese,Michelangelo,1,11.08,2024-07-11,April's Apartment
ORD-00682,Supreme,Michelangelo,3,23.57,2023-10-06,Rooftop
ORD-00683,Supreme,Leonardo,3,21.78,2024-05-19,April's Apartment
ORD-00684,Hawaiian,Donatello,4,14.98,2024-02-14,Central Park
ORD-00685,Cheese,Donatello,4,18.73,2024-04-01,Central Park
ORD-00686,Veggie,Michelangelo,5,10.9,2023-12-13,Rooftop
ORD-00687,Meat Lovers,Raphael,3,11.7,2023-09-18,Rooftop
ORD-00688,Cheese,Michelangelo,1,13.9,2023-11-21,Rooftop
ORD-00689,Pepperoni,Donatello,1,11.32,2024-01-31,Rooftop
ORD-00690,Pepperoni,Leonardo,4,19.57,2023-10-03,Sewer Lair
ORD-00691,Supreme,Donatello,4,23.91,2023-08-26,Central Park
ORD-00692,Pepperoni,Donatello,4,17.82,2023-10-31,April's Apartment
ORD-00693,Pepperoni,Leonardo,4,24.75,2024-06-05,Sewer Lair
ORD-00694,Cheese,Leonardo,3,11.6,2023-08-12,Central Park
ORD-00695,Meat Lovers,Raphael,5,16.06,2024-01-05,Central Park
ORD-00696,Cheese,Raphael,5,10.29,2024-01-09,Rooftop
ORD-00697,Meat Lovers,Donatello,1,11.22,2024-01-24,Rooftop
ORD-00698,Veggie,Raphael,4,17.33,2023-08-08,Sewer Lair
ORD-00699,Cheese,Raphael,5,24.37,2023-11-12,Rooftop
ORD-00700,Hawaiian,Michelangelo,1,22.31,2024-04-17,Central Park
ORD-00701,Veggie,Donatello,5,23.21,2024-05-13,Sewer Lair
ORD-00702,Pepperoni,Raphael,2,20.08,2024-06-23,Sewer Lair
ORD-00703,Veggie,Michelangelo,3,23.93,2023-11-16,Sewer Lair
ORD-00704,Veggie,Leonardo,4,23.14,2023-12-14,Sewer Lair
ORD-00705,Meat Lovers,Michelangelo,3,11.25,2023-10-09,Central Park
ORD-00706,Cheese,Leonardo,3,13.44,2024-07-07,Rooftop
ORD-00707,Supreme,Raphael,2,11.93,2024-01-11,Central Park
ORD-00708,Cheese,Leonardo,5,22.23,2023-08-01,April's Apartment
ORD-00709,Hawaiian,Donatello,1,19.26,2024-07-04,Central Park
ORD-00710,Supreme,Michelangelo,1,22.08,2023-09-16,Sewer Lair
ORD-00711,Veggie,Donatello,5,20.13,2024-04-04,Central Park
ORD-00712,Meat Lovers,Michelangelo,5,24.71,2023-11-09,Rooftop
ORD-00713,Pepperoni,Michelangelo,1,13.68,2023-09-20,Rooftop
ORD-00714,Veggie,Leonardo,2,17.68,2024-04-28,Rooftop
ORD-00715,Supreme,Leonardo,5,18.05,2024-03-23,Central Park
ORD-00716,Meat Lovers,Michelangelo,2,16.43,2024-04-26,Sewer Lair
ORD-00717,Pepperoni,Raphael,1,23.58,2023-09-28,April's Apartment
ORD-00718,Hawaiian,Leonardo,3,18.24,2023-08-02,Rooftop
ORD-00719,Hawaiian,Michelangelo,4,23.9,2024-07-30,April's Apartment
ORD-00720,Meat Lovers,Donatello,1,18.85,2023-10-04,April's Apartment
ORD-00721,Meat Lovers,Michelangelo,5,21.07,2024-05-10,Central Park
ORD-00722,Meat Lovers,Leonardo,4,22.83,2023-08-10,Sewer Lair
ORD-00723,Meat Lovers,Raphael,4,13.33,2024-02-27,Sewer Lair
ORD-00724,Meat Lovers,Leonardo,5,24.51,2024-02-29,Rooftop
