Order ID: ORD-00001, Turtle: Michelangelo, Pizza Type: Cheese, Quantity: 2, Price: $23.54, Order Date: 2024-01-02, Delivery Location: Rooftop
Order ID: ORD-00178, Turtle: Donatello, Pizza Type: Cheese, Quantity: 3, Price: $14.92, Order Date: 2023-10-25, Delivery Location: Rooftop
Order ID: ORD-00179, Turtle: Leonardo, Pizza Type: Supreme, Quantity: 3, Price: $10.57, Order Date: 2024-06-12, Delivery Location: Rooftop
Order ID: ORD-00180, Turtle: Michelangelo, Pizza Type: Cheese, Quantity: 1, Price: $15.80, Order Date: 2024-03-08, Delivery Location: Sewer Lair
Order ID: ORD-00181, Turtle: Leonardo, Pizza Type: Veggie, Quantity: 2, Price: $10.94, Order Date: 2024-04-10, Delivery Location: Rooftop
Order ID: ORD-00182, Turtle: Donatello, Pizza Type: Meat Lovers, Quantity: 4, Price: $23.37, Order Date: 2024-05-21, Delivery Location: Rooftop
Order ID: ORD-00183, Turtle: Donatello, Pizza Type: Hawaiian, Quantity: 4, Price: $22.48, Order Date: 2024-04-06, Delivery Location: Sewer Lair
Order ID: ORD-00184, Turtle: Donatello, Pizza Type: Hawaiian, Quantity: 2, Price: $16.86, Order Date: 2023-10-20, Delivery Location: April's Apartment
Order ID: ORD-00185, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 1, Price: $22.01, Order Date: 2024-03-31, Delivery Location: Sewer Lair
Order ID: ORD-00186, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 5, Price: $22.95, Order Date: 2024-03-11, Delivery Location: April's Apartment
Order ID: ORD-00187, Turtle: Leonardo, Pizza Type: Meat Lovers, Quantity: 4, Price: $22.95, Order Date: 2023-10-20, Delivery Location: April's Apartment
Order ID: ORD-00188, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 5, Price: $13.42, Order Date: 2023-11-04, Delivery Location: April's Apartment
Order ID: ORD-00189, Turtle: Michelangelo, Pizza Type: Supreme, Quantity: 2, Price: $14.82, Order Date: 2023-08-31, Delivery Location: Central Park
Order ID: ORD-00190, Turtle: Raphael, Pizza Type: Veggie, Quantity: 3, Price: $22.67, Order Date: 2023-08-01, Delivery Location: Central Park
Order ID: ORD-00191, Turtle: Donatello, Pizza Type: Veggie, Quantity: 1, Price: $14.29, Order Date: 2024-07-26, Delivery Location: Sewer Lair
Order ID: ORD-00192, Turtle: Michelangelo, Pizza Type: Cheese, Quantity: 2, Price: $16.58, Order Date: 2024-04-28, Delivery Location: Rooftop
Order ID: ORD-00193, Turtle: Raphael, Pizza Type: Cheese, Quantity: 1, Price: $12.60, Order Date: 2024-03-18, Delivery Location: Rooftop
Order ID: ORD-00194, Turtle: Donatello, Pizza Type: Cheese, Quantity: 2, Price: $17.41, Order Date: 2023-12-29, Delivery Location: April's Apartment
Order ID: ORD-00195, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 3, Price: $10.96, Order Date: 2024-02-24, Delivery Location: Central Park
Order ID: ORD-00196, Turtle: Leonardo, Pizza Type: Pepperoni, Quantity: 1, Price: $20.83, Order Date: 2023-09-14, Delivery Location: Sewer Lair
Order ID: ORD-00197, Turtle: Donatello, Pizza Type: Pepperoni, Quantity: 1, Price: $21.88, Order Date: 2023-10-01, Delivery Location: Central Park
Order ID: ORD-00198, Turtle: Leonardo, Pizza Type: Meat Lovers, Quantity: 4, Price: $22.67, Order Date: 2024-07-08, Delivery Location: Rooftop
Order ID: ORD-00199, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 2, Price: $12.49, Order Date: 2024-03-12, Delivery Location: Sewer Lair
Order ID: ORD-00200, Turtle: Donatello, Pizza Type: Cheese, Quantity: 5, Price: $11.19, Order Date: 2023-11-18, Delivery Location: April's Apartment
Order ID: ORD-00201, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 4, Price: $18.81, Order Date: 2024-04-13, Delivery Location: Sewer Lair
Order ID: ORD-00202, Turtle: Michelangelo, Pizza Type: Supreme, Quantity: 1, Price: $23.14, Order Date: 2024-01-06, Delivery Location: Sewer Lair
Order ID: ORD-00203, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 3, Price: $11.38, Order Date: 2024-06-08, Delivery Location: Central Park
Order ID: ORD-00204, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 5, Price: $20.89, Order Date: 2023-08-30, Delivery Location: Sewer Lair
Order ID: ORD-00205, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 4, Price: $19.63, Order Date: 2023-10-04, Delivery Location: Sewer Lair
Order ID: ORD-00206, Turtle: Raphael, Pizza Type: Hawaiian, Quantity: 5, Price: $23.82, Order Date: 2023-11-15, Delivery Location: Sewer Lair
Order ID: ORD-00207, Turtle: Raphael, Pizza Type: Pepperoni, Quantity: 2, Price: $12.10, Order Date: 2024-04-22, Delivery Location: Central Park
Order ID: ORD-00208, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 5, Price: $16.81, Order Date: 2023-09-18, Delivery Location: April's Apartment
Order ID: ORD-00209, Turtle: Raphael, Pizza Type: Supreme, Quantity: 1, Price: $12.09, Order Date: 2024-06-17, Delivery Location: April's Apartment
Order ID: ORD-00210, Turtle: Donatello, Pizza Type: Veggie, Quantity: 5, Price: $23.18, Order Date: 2023-12-18, Delivery Location: Rooftop
Order ID: ORD-00211, Turtle: Michelangelo, Pizza Type: Supreme, Quantity: 4, Price: $13.04, Order Date: 2024-01-13, Delivery Location: Sewer Lair
Order ID: ORD-00212, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 5, Price: $14.15, Order Date: 2024-07-30, Delivery Location: Rooftop
Order ID: ORD-00213, Turtle: Donatello, Pizza Type: Cheese, Quantity: 1, Price: $11.65, Order Date: 2024-01-30, Delivery Location: Sewer Lair
Order ID: ORD-00214, Turtle: Leonardo, Pizza Type: Pepperoni, Quantity: 4, Price: $10.74, Order Date: 2023-12-05, Delivery Location: Central Park
Order ID: ORD-00215, Turtle: Raphael, Pizza Type: Supreme, Quantity: 4, Price: $16.27, Order Date: 2023-10-13, Delivery Location: April's Apartment
Order ID: ORD-00216, Turtle: Donatello, Pizza Type: Cheese, Quantity: 5, Price: $22.04, Order Date: 2024-01-17, Delivery Location: Central Park
Order ID: ORD-00217, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 2, Price: $24.51, Order Date: 2024-01-26, Delivery Location: Rooftop
Order ID: ORD-00218, Turtle: Leonardo, Pizza Type: Meat Lovers, Quantity: 4, Price: $20.65, Order Date: 2023-11-09, Delivery Location: Sewer Lair
Order ID: ORD-00219, Turtle: Raphael, Pizza Type: Supreme, Quantity: 4, Price: $11.95, Order Date: 2024-04-03, Delivery Location: Rooftop
Order ID: ORD-00220, Turtle: Donatello, Pizza Type: Supreme, Quantity: 3, Price: $19.92, Order Date: 2024-04-06, Delivery Location: Sewer Lair
Order ID: ORD-00221, Turtle: Donatello, Pizza Type: Veggie, Quantity: 4, Price: $12.01, Order Date: 2024-02-29, Delivery Location: Sewer Lair
Order ID: ORD-00222, Turtle: Donatello, Pizza Type: Meat Lovers, Quantity: 5, Price: $21.47, Order Date: 2024-07-07, Delivery Location: Central Park
Order ID: ORD-00223, Turtle: Raphael, Pizza Type: Veggie, Quantity: 1, Price: $22.85, Order Date: 2024-06-20, Delivery Location: April's Apartment
Order ID: ORD-00224, Turtle: Donatello, Pizza Type: Pepperoni, Quantity: 4, Price: $18.27, Order Date: 2024-04-26, Delivery Location: Central Park
Order ID: ORD-00225, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 1, Price: $23.62, Order Date: 2023-12-02, Delivery Location: April's Apartment
Order ID: ORD-00226, Turtle: Raphael, Pizza Type: Hawaiian, Quantity: 2, Price: $10.78, Order Date: 2024-07-24, Delivery Location: Rooftop
Order ID: ORD-00227, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 1, Price: $15.71, Order Date: 2024-02-29, Delivery Location: April's Apartment
Order ID: ORD-00228, Turtle: Michelangelo, Pizza Type: Pepperoni, Quantity: 4, Price: $24.11, Order Date: 2024-07-15, Delivery Location: Sewer Lair
Order ID: ORD-00229, Turtle: Donatello, Pizza Type: Hawaiian, Quantity: 1, Price: $13.98, Order Date: 2024-06-10, Delivery Location: Sewer Lair
Order ID: ORD-00230, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 2, Price: $22.55, Order Date: 2023-09-19, Delivery Location: Central Park
Order ID: ORD-00231, Turtle: Raphael, Pizza Type: Pepperoni, Quantity: 5, Price: $13.41, Order Date: 2024-02-02, Delivery Location: Rooftop
Order ID: ORD-00232, Turtle: Donatello, Pizza Type: Meat Lovers, Quantity: 1, Price: $16.03, Order Date: 2024-04-30, Delivery Location: April's Apartment
Order ID: ORD-00233, Turtle: Michelangelo, Pizza Type: Supreme, Quantity: 4, Price: $13.05, Order Date: 2023-10-28, Delivery Location: Sewer Lair
Order ID: ORD-00234, Turtle: Raphael, Pizza Type: Supreme, Quantity: 2, Price: $15.37, Order Date: 2024-01-03, Delivery Location: Central Park
Order ID: ORD-00235, Turtle: Donatello, Pizza Type: Pepperoni, Quantity: 2, Price: $22.41, Order Date: 2024-07-12, Delivery Location: Central Park
Order ID: ORD-00236, Turtle: Raphael, Pizza Type: Hawaiian, Quantity: 2, Price: $18.90, Order Date: 2024-01-31, Delivery Location: Sewer Lair
Order ID: ORD-00237, Turtle: Michelangelo, Pizza Type: Meat Lovers, Quantity: 5, Price: $19.06, Order Date: 2024-03-22, Delivery Location: Central Park
Order ID: ORD-00238, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 1, Price: $15.34, Order Date: 2023-12-22, Delivery Location: April's Apartment
Order ID: ORD-00239, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 5, Price: $24.96, Order Date: 2023-11-01, Delivery Location: Sewer Lair
Order ID: ORD-00240, Turtle: Donatello, Pizza Type: Pepperoni, Quantity: 1, Price: $17.85, Order Date: 2023-12-22, Delivery Location: Rooftop
Order ID: ORD-00241, Turtle: Leonardo, Pizza Type: Supreme, Quantity: 5, Price: $14.71, Order Date: 2023-12-13, Delivery Location: Rooftop
Order ID: ORD-00242, Turtle: Michelangelo, Pizza Type: Supreme, Quantity: 3, Price: $24.16, Order Date: 2024-04-08, Delivery Location: Rooftop
Order ID: ORD-00243, Turtle: Donatello, Pizza Type: Cheese, Quantity: 1, Price: $14.75, Order Date: 2024-05-19, Delivery Location: April's Apartment
Order ID: ORD-00244, Turtle: Donatello, Pizza Type: Supreme, Quantity: 5, Price: $22.73, Order Date: 2024-01-06, Delivery Location: April's Apartment
Order ID: ORD-00245, Turtle: Donatello, Pizza Type: Pepperoni, Quantity: 2, Price: $20.38, Order Date: 2023-09-21, Delivery Location: Sewer Lair
Order ID: ORD-00246, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 4, Price: $14.35, Order Date: 2024-02-15, Delivery Location: April's Apartment
Order ID: ORD-00247, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 4, Price: $18.72, Order Date: 2023-12-18, Delivery Location: Rooftop
Order ID: ORD-00248, Turtle: Leonardo, Pizza Type: Pepperoni, Quantity: 3, Price: $19.46, Order Date: 2023-12-12, Delivery Location: Central Park
Order ID: ORD-00249, Turtle: Donatello, Pizza Type: Cheese, Quantity: 3, Price: $15.04, Order Date: 2023-08-04, Delivery Location: Rooftop
Order ID: ORD-00250, Turtle: Donatello, Pizza Type: Veggie, Quantity: 5, Price: $20.69, Order Date: 2024-02-05, Delivery Location: Rooftop
Order ID: ORD-00251, Turtle: Raphael, Pizza Type: Veggie, Quantity: 2, Price: $20.29, Order Date: 2023-10-19, Delivery Location: Rooftop
Order ID: ORD-00252, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 4, Price: $17.21, Order Date: 2023-09-02, Delivery Location: Rooftop
Order ID: ORD-00253, Turtle: Raphael, Pizza Type: Pepperoni, Quantity: 3, Price: $12.03, Order Date: 2023-10-25, Delivery Location: Central Park
Order ID: ORD-00254, Turtle: Donatello, Pizza Type: Meat Lovers, Quantity: 3, Price: $22.48, Order Date: 2024-01-17, Delivery Location: Sewer Lair
Order ID: ORD-00255, Turtle: Raphael, Pizza Type: Cheese, Quantity: 3, Price: $12.30, Order Date: 2024-06-29, Delivery Location: Rooftop
Order ID: ORD-00256, Turtle: Donatello, Pizza Type: Pepperoni, Quantity: 3, Price: $19.43, Order Date: 2024-05-14, Delivery Location: April's Apartment
Order ID: ORD-00257, Turtle: Donatello, Pizza Type: Hawaiian, Quantity: 2, Price: $11.03, Order Date: 2023-09-24, Delivery Location: Rooftop
Order ID: ORD-00258, Turtle: Raphael, Pizza Type: Hawaiian, Quantity: 3, Price: $14.94, Order Date: 2024-07-12, Delivery Location: Sewer Lair
Order ID: ORD-00259, Turtle: Raphael, Pizza Type: Cheese, Quantity: 2, Price: $14.39, Order Date: 2024-01-10, Delivery Location: Central Park
Order ID: ORD-00260, Turtle: Leonardo, Pizza Type: Supreme, Quantity: 1, Price: $11.97, Order Date: 2023-08-15, Delivery Location: Sewer Lair
Order ID: ORD-00261, Turtle: Raphael, Pizza Type: Hawaiian, Quantity: 1, Price: $19.30, Order Date: 2023-11-09, Delivery Location: April's Apartment
Order ID: ORD-00262, Turtle: Leonardo, Pizza Type: Supreme, Quantity: 2, Price: $12.88, Order Date: 2024-04-01, Delivery Location: Sewer Lair
Order ID: ORD-00263, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 2, Price: $22.10, Order Date: 2023-09-04, Delivery Location: April's Apartment
Order ID: ORD-00264, Turtle: Donatello, Pizza Type: Meat Lovers, Quantity: 3, Price: $14.42, Order Date: 2023-08-13, Delivery Location: Central Park
Order ID: ORD-00265, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 2, Price: $14.07, Order Date: 2023-08-06, Delivery Location: Sewer Lair
Order ID: ORD-00266, Turtle: Leonardo, Pizza Type: Supreme, Quantity: 4, Price: $15.82, Order Date: 2023-08-10, Delivery Location: Central Park
Order ID: ORD-00267, Turtle: Raphael, Pizza Type: Hawaiian, Quantity: 5, Price: $18.65, Order Date: 2023-11-15, Delivery Location: Central Park
Order ID: ORD-00268, Turtle: Michelangelo, Pizza Type: Pepperoni, Quantity: 2, Price: $22.33, Order Date: 2024-07-02, Delivery Location: April's Apartment
Order ID: ORD-00269, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 3, Price: $11.14, Order Date: 2023-10-26, Delivery Location: April's Apartment
Order ID: ORD-00270, Turtle: Donatello, Pizza Type: Veggie, Quantity: 5, Price: $21.41, Order Date: 2023-10-07, Delivery Location: Central Park
Order ID: ORD-00271, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 2, Price: $16.82, Order Date: 2024-07-09, Delivery Location: Rooftop
Order ID: ORD-00272, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 4, Price: $21.22, Order Date: 2024-04-22, Delivery Location: Sewer Lair
Order ID: ORD-00273, Turtle: Michelangelo, Pizza Type: Meat Lovers, Quantity: 3, Price: $20.40, Order Date: 2024-06-29, Delivery Location: Central Park
Order ID: ORD-00274, Turtle: Raphael, Pizza Type: Pepperoni, Quantity: 3, Price: $24.37, Order Date: 2024-04-29, Delivery Location: Sewer Lair
Order ID: ORD-00275, Turtle: Raphael, Pizza Type: Cheese, Quantity: 2, Price: $12.25, Order Date: 2024-02-20, Delivery Location: Sewer Lair
Order ID: ORD-00276, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 3, Price: $11.71, Order Date: 2023-09-10, Delivery Location: Sewer Lair
Order ID: ORD-00277, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 1, Price: $19.90, Order Date: 2024-03-28, Delivery Location: Rooftop
Order ID: ORD-00278, Turtle: Raphael, Pizza Type: Supreme, Quantity: 5, Price: $16.16, Order Date: 2024-06-13, Delivery Location: Central Park
Order ID: ORD-00279, Turtle: Leonardo, Pizza Type: Veggie, Quantity: 2, Price: $10.39, Order Date: 2023-08-27, Delivery Location: Rooftop
Order ID: ORD-00280, Turtle: Donatello, Pizza Type: Cheese, Quantity: 4, Price: $23.47, Order Date: 2024-07-21, Delivery Location: Sewer Lair
Order ID: ORD-00281, Turtle: Leonardo, Pizza Type: Supreme, Quantity: 3, Price: $20.10, Order Date: 2024-07-02, Delivery Location: Rooftop
Order ID: ORD-00282, Turtle: Raphael, Pizza Type: Hawaiian, Quantity: 4, Price: $16.99, Order Date: 2024-05-24, Delivery Location: Sewer Lair
Order ID: ORD-00283, Turtle: Leonardo, Pizza Type: Veggie, Quantity: 4, Price: $22.12, Order Date: 2024-06-29, Delivery Location: Central Park
Order ID: ORD-00284, Turtle: Michelangelo, Pizza Type: Supreme, Quantity: 4, Price: $13.79, Order Date: 2024-07-08, Delivery Location: Sewer Lair
Order ID: ORD-00285, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 5, Price: $23.67, Order Date: 2024-07-15, Delivery Location: Sewer Lair
Order ID: ORD-00286, Turtle: Donatello, Pizza Type: Supreme, Quantity: 3, Price: $17.53, Order Date: 2023-08-10, Delivery Location: Sewer Lair
Order ID: ORD-00287, Turtle: Raphael, Pizza Type: Hawaiian, Quantity: 2, Price: $10.39, Order Date: 2024-03-31, Delivery Location: Central Park
Order ID: ORD-00288, Turtle: Donatello, Pizza Type: Meat Lovers, Quantity: 1, Price: $17.48, Order Date: 2023-11-13, Delivery Location: Rooftop
Order ID: ORD-00289, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 5, Price: $24.82, Order Date: 2024-03-16, Delivery Location: Sewer Lair
Order ID: ORD-00290, Turtle: Donatello, Pizza Type: Pepperoni, Quantity: 4, Price: $22.24, Order Date: 2024-06-14, Delivery Location: Rooftop
Order ID: ORD-00291, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 2, Price: $19.55, Order Date: 2024-03-20, Delivery Location: Sewer Lair
Order ID: ORD-00292, Turtle: Raphael, Pizza Type: Veggie, Quantity: 3, Price: $21.69, Order Date: 2024-01-02, Delivery Location: April's Apartment
Order ID: ORD-00293, Turtle: Donatello, Pizza Type: Cheese, Quantity: 2, Price: $17.31, Order Date: 2023-11-25, Delivery Location: Sewer Lair
Order ID: ORD-00294, Turtle: Michelangelo, Pizza Type: Pepperoni, Quantity: 1, Price: $23.79, Order Date: 2023-09-19, Delivery Location: April's Apartment
Order ID: ORD-00295, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 1, Price: $15.53, Order Date: 2024-03-05, Delivery Location: Central Park
Order ID: ORD-00296, Turtle: Raphael, Pizza Type: Supreme, Quantity: 5, Price: $17.92, Order Date: 2023-12-30, Delivery Location: Sewer Lair
Order ID: ORD-00297, Turtle: Raphael, Pizza Type: Hawaiian, Quantity: 5, Price: $18.42, Order Date: 2023-08-22, Delivery Location: Rooftop
Order ID: ORD-00298, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 4, Price: $17.86, Order Date: 2023-09-19, Delivery Location: April's Apartment
Order ID: ORD-00299, Turtle: Leonardo, Pizza Type: Veggie, Quantity: 5, Price: $21.75, Order Date: 2023-12-25, Delivery Location: Central Park
Order ID: ORD-00300, Turtle: Raphael, Pizza Type: Pepperoni, Quantity: 1, Price: $23.61, Order Date: 2024-06-09, Delivery Location: April's Apartment
Order ID: ORD-00301, Turtle: Donatello, Pizza Type: Cheese, Quantity: 5, Price: $24.10, Order Date: 2024-01-29, Delivery Location: Rooftop
Order ID: ORD-00302, Turtle: Raphael, Pizza Type: Pepperoni, Quantity: 4, Price: $11.81, Order Date: 2023-09-12, Delivery Location: April's Apartment
Order ID: ORD-00303, Turtle: Leonardo, Pizza Type: Supreme, Quantity: 1, Price: $19.42, Order Date: 2024-01-08, Delivery Location: Central Park
Order ID: ORD-00304, Turtle: Michelangelo, Pizza Type: Cheese, Quantity: 2, Price: $24.45, Order Date: 2023-08-28, Delivery Location: Rooftop
Order ID: ORD-00305, Turtle: Michelangelo, Pizza Type: Cheese, Quantity: 4, Price: $17.65, Order Date: 2024-06-01, Delivery Location: Sewer Lair
Order ID: ORD-00306, Turtle: Michelangelo, Pizza Type: Pepperoni, Quantity: 4, Price: $15.40, Order Date: 2023-11-16, Delivery Location: Sewer Lair
Order ID: ORD-00307, Turtle: Donatello, Pizza Type: Hawaiian, Quantity: 3, Price: $21.09, Order Date: 2023-11-13, Delivery Location: Sewer Lair
Order ID: ORD-00308, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 5, Price: $18.16, Order Date: 2024-03-08, Delivery Location: Rooftop
Order ID: ORD-00309, Turtle: Michelangelo, Pizza Type: Supreme, Quantity: 4, Price: $16.93, Order Date: 2024-05-18, Delivery Location: Sewer Lair
Order ID: ORD-00310, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 3, Price: $13.48, Order Date: 2024-06-03, Delivery Location: April's Apartment
Order ID: ORD-00311, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 1, Price: $23.56, Order Date: 2023-08-03, Delivery Location: April's Apartment
